ANIMAL	YEAR	AGE	REPLAST	YOUNG	MYEARL	FYEARL	MATRILINE	OTHFEM	MALEPRES	NEWMALE	YOUNGAD	OFFSPYOUNG	OLDAD	OFFSPOLD	SAMEAD	OFFSSAME	2YR	GPUP	MYOUNGAM	FYOUNGAM	MYEARLAM	FYEARLAM	FADAM	MYEARLAG	FYEARLAG	FADAG	MYEARLAMNK	FYEARLAMNK	FADAMNK	MYEARLAGNK	FYEARLAGNK	FADAGNK	COLONY	ELEV	RESIDENT	FSNOWF	LSNOWF	FSNOWC	LSNOWC	LWINT1	LWINT2	GROWSEAS1	GROWSEAS2	SEPMAYPRECIP	JUNEPRECIP	JULYPRECIP	AUGPRECIP	JUNJULPRECIP	JULAUGPRECIP	JUNAUGPRECIP	TEMPSEPTNOV	TEMPJUNAUG	MATDOM	ADFEMDOM
1	1988	3	0	0	0	0	4	0	TRUE	FALSE	2	0	1	6	0	0	0	0	0.035	0.054000001	NA	0.045000002	0.068999998	NA	0	0.004	NA	NA	NA	NA	NA	NA	55	2992	1	311	128	318	128	182	175	212	105	14.39999962	1.440000057	0.620000005	3.539999962	2.059999943	4.159999847	5.599999905	37.09999847	54	44	NA
1	1989	4	0	3	0	0	3	2	TRUE	TRUE	2	8	1	5	0	0	0	0	0.289999992	0.090000004	NA	0.011	0.082999997	NA	0.011	0.015	NA	NA	0	NA	NA	0	55	2992	1	313	134	313	134	186	186	185	107	16.39999962	2.119999886	1.980000019	1.450000048	4.099999905	3.430000067	5.550000191	36	55.79999924	49	11
1	1990	5	1	0	1	1	2	4	TRUE	FALSE	1	4	0	0	0	0	0	0	0.02	NA	NA	0	0.041000001	NA	0	0	0	0.015	0	0	0	0	55	2992	1	299	136	329	121	202	157	195	79	11.69999981	1.00999999	2.50999999	2.579999924	3.519999981	5.090000153	6.099999905	37.09999847	54.20000076	60	4
1	1991	6	1	4	2	0	2	5	TRUE	FALSE	1	3	0	0	0	0	0	0	0.037	0.061999999	0	NA	0.021	0.005	NA	0.002	0	0	0	0	0	0	55	2992	1	281	136	307	136	220	194	186	124	17.29999924	0.469999999	3.529999971	2.220000029	4	5.75	6.21999979	37.70000076	54.79999924	51	9
1	1992	7	1	0	0	1	0	0	TRUE	TRUE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55	2992	1	258	108	297	108	215	176	161	110	15.89999962	2.589999914	2.329999924	1.330000043	4.920000076	3.660000086	6.25	36.09999847	54.09999847	NA	NA
11	1972	2	NA	0	0	0	NA	NA	TRUE	FALSE	0	0	0	0	2	3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55	2992	0	260	104	319	98	209	144	218	28	17.89999962	0.349999994	1.75999999	1.549999952	2.109999895	3.309999943	3.660000086	37.20000076	54.5	NA	NA
11	1973	3	0	0	0	0	NA	NA	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55	2992	0	296	122	300	120	191	185	202	120	22.70000076	1.620000005	0.569999993	1.389999986	2.190000057	1.960000038	3.579999924	36.59999847	55.59999847	NA	NA
11	1974	4	0	0	0	0	1	1	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	55	2992	0	282	134	335	125	217	155	215	75	15.30000019	1.610000014	1.419999957	1.220000029	3.029999971	2.640000105	4.25	37.20000076	53.90000153	NA	5
11	1975	5	0	1	0	0	1	4	TRUE	TRUE	0	0	0	0	0	0	1	0	0.264999986	0.412	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0.033	55	2992	0	302	161	302	130	224	193	177	55	17.39999962	0.930000007	1.950000048	1.320000052	2.880000114	3.269999981	4.199999809	35.79999924	51.79999924	NA	13
11	1976	6	1	1	0	1	1	3	TRUE	FALSE	0	0	0	0	0	0	0	0	0.048	0.096000001	NA	0.193000004	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	55	2992	0	286	108	323	109	187	151	193	101	12.80000019	1.029999971	2.549999952	0.660000026	3.579999924	3.210000038	4.239999771	35.79999924	51.09999847	NA	7
11	1977	7	1	2	1	0	2	1	TRUE	FALSE	1	0	0	0	0	0	0	0	0.025	0.050999999	0	NA	NA	0	NA	NA	NA	NA	0	NA	NA	0	55	2992	0	298	135	317	96	202	144	208	119	8.600000381	0.910000026	1.519999981	1.789999962	2.430000067	3.309999943	4.21999979	36.70000076	53.59999847	41	0
11	1978	8	1	0	0	0	1	1	TRUE	TRUE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	55	2992	0	305	128	322	120	188	163	226	119	24.70000076	0.159999996	2.779999971	1.409999967	2.940000057	4.190000057	4.349999905	39.09999847	55.79999924	NA	0
11	1979	9	0	3	0	0	1	1	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	55	2992	0	295	129	316	116	119	165	196	101	25.39999962	0.529999971	1.230000019	1.289999962	1.75999999	2.519999981	3.049999952	38.20000076	55.09999847	NA	0
27	1973	2	NA	0	0	0	2	2	TRUE	FALSE	0	0	0	0	1	0	0	0	0.028000001	0.014	0.023	NA	0.068000004	0.023	NA	0.005	NA	NA	0	NA	NA	0.016000001	55	2992	1	296	122	300	120	191	185	202	120	22.70000076	1.620000005	0.569999993	1.389999986	2.190000057	1.960000038	3.579999924	36.59999847	55.59999847	51	38
27	1974	3	0	0	0	0	2	2	TRUE	FALSE	0	0	0	0	1	2	0	0	0.103	0.023	NA	NA	0.025	NA	NA	0.01	NA	NA	NA	NA	NA	NA	55	2992	1	282	134	335	125	217	155	215	75	15.30000019	1.610000014	1.419999957	1.220000029	3.029999971	2.640000105	4.25	37.20000076	53.90000153	43	22
27	1975	4	0	0	0	0	2	0	TRUE	TRUE	0	0	0	0	1	0	0	0	NA	NA	NA	NA	0.228	NA	NA	0	0	0	NA	0.043000001	0.114	NA	55	2992	1	302	161	302	130	224	193	177	55	17.39999962	0.930000007	1.950000048	1.320000052	2.880000114	3.269999981	4.199999809	35.79999924	51.79999924	38	11
27	1976	5	0	1	0	0	2	2	TRUE	FALSE	0	0	0	0	1	4	0	0	0.079000004	0.092	NA	NA	0.261000007	NA	NA	0	NA	NA	0	NA	NA	0	55	2992	1	286	108	323	109	187	151	193	101	12.80000019	1.029999971	2.549999952	0.660000026	3.579999924	3.210000038	4.239999771	35.79999924	51.09999847	45	10
29	1973	2	NA	0	0	0	2	2	TRUE	FALSE	0	0	0	0	1	0	0	0	0.014	0	0	NA	0.041999999	0.039000001	NA	0.016000001	NA	NA	0	NA	NA	0	55	2992	1	296	122	300	120	191	185	202	120	22.70000076	1.620000005	0.569999993	1.389999986	2.190000057	1.960000038	3.579999924	36.59999847	55.59999847	51	35
29	1974	3	0	0	0	0	2	2	TRUE	FALSE	0	0	0	0	1	0	0	0	0.310000002	0.023	NA	NA	0.01	NA	NA	0	NA	NA	0	NA	NA	0	55	2992	1	282	134	335	125	217	155	215	75	15.30000019	1.610000014	1.419999957	1.220000029	3.029999971	2.640000105	4.25	37.20000076	53.90000153	43	26
29	1975	4	1	0	1	0	2	2	TRUE	TRUE	0	0	0	0	1	0	0	0	NA	NA	0	NA	0.228	0.083999999	NA	0	NA	0	NA	NA	0.094999999	NA	55	2992	1	302	161	302	130	224	193	177	55	17.39999962	0.930000007	1.950000048	1.320000052	2.880000114	3.269999981	4.199999809	35.79999924	51.79999924	38	3
29	1976	5	0	1	0	0	2	2	TRUE	FALSE	0	0	0	0	1	3	1	2	0.216000006	0.224000007	NA	NA	0.261000007	NA	NA	0	NA	NA	0	NA	NA	0	55	2992	1	286	108	323	109	187	151	193	101	12.80000019	1.029999971	2.549999952	0.660000026	3.579999924	3.210000038	4.239999771	35.79999924	51.09999847	45	14
29	1977	6	1	2	1	1	1	2	TRUE	FALSE	0	0	0	0	0	0	0	0	0.363999993	0.169	0	0.300999999	NA	0.050999999	0	NA	NA	NA	0	NA	NA	0.064999998	55	2992	1	298	135	317	96	202	144	208	119	8.600000381	0.910000026	1.519999981	1.789999962	2.430000067	3.309999943	4.21999979	36.70000076	53.59999847	NA	6
29	1978	7	1	0	1	1	2	2	TRUE	TRUE	1	0	0	0	0	0	0	0	NA	NA	0.048	0.024	0.082999997	0	0	0	NA	NA	0	NA	NA	0.012	55	2992	1	305	128	322	120	188	163	226	119	24.70000076	0.159999996	2.779999971	1.409999967	2.940000057	4.190000057	4.349999905	39.09999847	55.79999924	39	7
29	1979	8	0	3	0	0	2	1	TRUE	FALSE	1	0	0	0	0	0	2	1	0.254999995	0.226999998	NA	NA	0.202999994	NA	NA	0	0	0	0	0.014	0.014	0.027000001	55	2992	1	295	129	316	116	119	165	196	101	25.39999962	0.529999971	1.230000019	1.289999962	1.75999999	2.519999981	3.049999952	38.20000076	55.09999847	51	13
29	1980	9	1	0	1	2	2	3	TRUE	FALSE	1	4	0	0	0	0	0	0	0.056000002	0	0.078000002	0.093999997	0.014	0.02	0.022	0.014	NA	NA	0	NA	NA	0.014	55	2992	1	311	137	311	121	191	175	195	74	25.70000076	1.860000014	0.99000001	1.75999999	2.849999905	2.75	4.610000134	35.20000076	51.29999924	29	8
29	1981	10	0	3	0	0	3	1	TRUE	FALSE	2	5	0	0	0	0	0	0	0.059	0	NA	NA	0.030999999	NA	NA	0.006	0	0	0	0.013	0.003	0.013	55	2992	1	288	141	340	122	218	147	219	83	10.89999962	0	1.090000033	0.99000001	1.090000033	2.079999924	4.610000134	36.79999924	53.20000076	45	2
51	1995	2	NA	0	0	0	2	1	TRUE	FALSE	0	0	1	3	0	0	0	0	NA	NA	NA	NA	0.086999997	NA	NA	0	0	NA	0	0.063000001	NA	0	55	2992	1	279	150	312	150	236	203	210	117	29.70000076	0.430000007	0.300000012	1.74000001	0.730000019	2.039999962	2.470000029	36.09999847	56.20000076	17	0
51	1996	3	0	1	0	0	2	1	TRUE	FALSE	0	0	1	4	0	0	0	0	0.100000001	0	0.048	0	0.104000002	0	0.026000001	0	NA	NA	0	NA	NA	0	55	2992	1	273	111	314	120	203	171	164	131	23.5	2.00999999	2.339999914	0.949999988	4.349999905	3.289999962	5.300000191	37.70000076	53.5	37	0
51	1997	4	1	0	1	0	3	1	TRUE	TRUE	1	0	1	1	0	0	0	0	NA	NA	0	NA	0.014	0	0	0	NA	NA	0	NA	NA	0	55	2992	1	261	146	298	99	250	166	187	138	25.79999924	2.019999981	1.080000043	1.269999981	3.099999905	2.349999905	4.369999886	36.09999847	55.29999924	NA	NA
51	1998	5	0	0	0	0	4	2	TRUE	FALSE	2	4	1	4	0	0	0	0	NA	NA	0.085000001	NA	0	0	NA	0	NA	NA	0	NA	NA	0	55	2992	1	281	169	285	169	253	249	108	143	16.61000061	1.269999981	0.790000021	2.50999999	2.059999943	3.299999952	4.570000172	35.70000076	54.20000076	NA	NA
51	1999	6	0	3	0	0	1	2	TRUE	FALSE	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	55	2992	1	277	157	277	132	245	220	149	113	18.95000076	0.810000002	3.089999914	1.289999962	3.900000095	4.380000114	5.190000057	38.09999847	54.20000076	NA	NA
51	2000	7	1	2	2	2	1	1	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	0	0	NA	0	0	NA	0	0	0	0	0	0	55	2992	1	280	139	281	111	224	195	157	109	17.56999969	1.210000038	3.50999999	3.200000048	4.71999979	6.710000038	7.920000076	38	54.5	NA	NA
63	2001	2	NA	0	0	0	1	4	TRUE	FALSE	0	0	1	6	3	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	55	2992	1	268	165	268	165	262	262	118	134	13.81999969	1.320000052	1.730000019	4.239999771	3.049999952	5.96999979	7.289999962	35.70000076	55.90000153	NA	NA
65	1993	2	NA	0	0	0	1	1	TRUE	TRUE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	55	2992	1	280	127	306	128	212	187	198	122	23.5	1.100000024	2.769999981	3.539999962	3.869999886	6.309999943	7.409999847	34.40000153	52.70000076	NA	NA
68	1980	2	NA	3	0	0	2	2	TRUE	TRUE	0	0	0	0	1	4	2	7	0	0	NA	NA	0.579999983	NA	NA	0	NA	NA	0	NA	NA	0.140000001	55	2992	1	311	137	311	121	191	175	195	74	25.70000076	1.860000014	0.99000001	1.75999999	2.849999905	2.75	4.610000134	35.20000076	51.29999924	36	3
